chunk,document_id,part_id,cluster
"Смена реквизитов Хотим напомнить вам о том, как сменить реквизиты для получения выплат. 1 В мобильном приложении откройте свой профиль. 2 Нажмите на ФИО собственника. 3 Нажмите на кнопку Редактировать юр. лицо. 4 Выберите нужное юр. лицо. 5 Внесите актуальные реквизиты счета, на который вы планируете получать выплаты в дальнейшем. Обращаем ваше внимание, что в профиле должны быть внесены паспортные данные, без этой информации сменить реквизиты не получится. Если паспортных данных не было в профиле пожалуйста, добавьте их вместе с новыми реквизитами. Если паспортные данные уже были внесите реквизиты согласно алгоритму выше и сохраните их. инструкция",9,0.0,0
"Контроллер для электронного замка Напоминаем, что мы не рекомендуем заказывать контроллеры для электронных замков на сторонних площадках, так как не можем гарантировать их корректную работу, исправность и безопасность эксплуатации. Контроллер и блок питания необходимо заказывать только на официальном сайте по ссылке https://www.wildberries.ru/catalog/206479509/detail.aspx?targetUrl=SP Пожалуйста, обратите внимание, что в целях предупреждения перепродаж контроллеров для электронных замков, мы временно повышаем цену на покупку детали до 50 000 руб. Перепродажа контроллеров на сторонних площадках не разрешается в соответствии с правилами работы Wildberries, за несоблюдение этих правил будут приниматься соответствующие меры. Также мы хотим вам напомнить, что несмотря на повышение стоимости товара, контроллер и блок питания в количестве 1 шт на 1 ПВЗ мы предоставляем бесплатно. Для корректного оформления добавьте товар в корзину в веб версии с аккаунта собственника и выберите Вывеска контроллер в подарок в способе оплаты заказа. При возникновении проблем с заказом контроллера бесплатно, пожалуйста, создайте тикет на тему Электронный замок. Наш специалист оперативно свяжется с вами и даст обратную связь. О сроках установки, заказе и активации электронного замка вы можете узнать на нашем промо сайте https://point-promo.wb.ru/elock",9,0.0,0
"Возврат картона через программу Ранее мы сообщали вам о том, что в скором времени функционал создания возвратных коробок с картоном станет обязательным. Обратите внимание, что начиная с завтрашнего числа, 23 февраля, функционал становится обязательным для всех ПВЗ. Для утилизации мусора необходимо создавать коробку через функционал возврата картона. В количестве указывайте только коробку, в которой будет находиться мусор картон, воздушно пузырчатая пленка. Бытовой мусор добавлять в такую коробку запрещено. Заказывать возвратные наклейки необходимо только по официальной ссылке на нашем сайте https://www.wildberries.ru/catalog/182996251/detail.aspx?targetUrl=SP Подробнее о функционале вы можете узнать на портале обучения по ссылке https://point-learning.wb.ru/knowledge/47 возврат",9,0.0,0
"Подключение рекомендованных видеосервисов Мы стараемся оптимизировать процессы по предоставлению информации ПВЗ, поэтому напоминаем о том, как важно обеспечить постоянное видеонаблюдение на пункте выдачи. Согласно пункту 6.1 договора оферты, на вашем ПВЗ должна быть установлена система видеонаблюдения из трех камер и подключен любой из рекомендованных видеосервисов. Параметры видеонаблюдения, которые соответствуют условиям оферты: доступ на видеосервис указана корректная ссылка на сайт видеосервиса корректность указанного логина и пароля соответствие охвата камерами всей площади ПВЗ складская и клиентская зоны монитор менеджера охвачен полностью установленные в ПВЗ камеры соответствуют техническим стандартам, изложенным в Приложении 6 Технические стандарты оборудования записи в облачном хранилище хранятся не менее 90 дней дата и время на камерах соответствуют реальной дате и времени видеонаблюдение совершается открыто, в зонах видимости видеокамер на стенах размещены таблички с уведомлением о видеонаблюдении Если какие то из параметров не соблюдены, пожалуйста, оперативно их скорректируйте. Ознакомиться с инструкцией по установке, а также с актуальным списком рекомендованных видеосервисов вы можете на нашем промо сайте https://point-promo.wb.ru/video-connection Еще больше информации о видеонаблюдении вы можете найти в пункте 6 договора оферты и по тегу видеонаблюдение в новостном канале. видеонаблюдение",9,0.0,5
"Автоматический заказ подмен С 31 января для всех ПВЗ был запущен автоматический возврат подмен. Это значит, что при определении складом товара как подмена, будет оформлен его возврат, и товар вернется на ПВЗ, с которого был отправлен. Мы видим ваши вопросы о данном функционале в чатах, поэтому хотим ответить на самые частые из них. Как заказанная подмена отображается в личном кабинете? Как обычный заказ со статусом Оплачено на клиентском сайте и в мобильном приложении Wildberries в личном кабинете на номер собственника. Товары подмены, заказанные автоматически, могут отобразиться в разделе Подмены позднее. Что делать с заказанной подменой? Вы сможете получить его как обычный заказ после того, как заказ поступит на ваш ПВЗ. Как получить товар подмену? Отсканируйте QR код из вашего клиентского приложения. Если вы не получите заказ в течение 14 дней, по истечении срока он отобразится в разделе Вернуть в графе Товаров к утилизации и останется в вашем распоряжении. Товар остается в вашем распоряжении вне зависимости от результатов оспаривания, возвращать его на склад не нужно. Что насчет оспаривания удержания за подмену? Возможность оспорить удержание за подмену сохранена, при этом процесс удержания денежных средств за подмену происходит в обычном режиме списание произойдет только после неуспешного оспаривания. В течение 7 дней с момента появления товара в разделе Подмены в статусе К удержанию вы можете создать тикет вне зависимости от заказа товара на ПВЗ. Если тикет будет решен в вашу пользу, денежные средства не будут удержаны с баланса, товар также останется у вас. подмены",9,0.0,0
"Изменения в договоре оферте: недобросовестная конкуренция 20 декабря 2023 года мы запустили автоматизированную проверку недобросовестных действий конкурентов, которые влекут за собой снижение рейтинга ваших ПВЗ. Обращаем ваше внимание, что меры ответственности за недобросовестную конкуренцию, указанные в пункте 5.7 договора оферты, были изменены. Ранее это был штраф в размере 100 000 руб за каждый выявленный случай. Теперь будет действовать ступенчатая система: за первое несоблюдение пункта последует предупреждение за повторное штраф в размере 50 000 руб за каждое последующее 100 000 руб Помимо изменения в оферте, мы подключили дополнительную проверку нашими специалистами. Это поможет справедливо оценивать ситуации, связанные с недобросовестной конкуренцией, и избежать ошибочно выставленных мер. оферта",9,0.0,0
"февраля мы отмечаем День защитника Отечества. В честь этого праздника девушки команды WB Point подготовили видеопоздравление и постарались передать все теплые слова и пожелания в адрес мужчин нашего коммьюнити. Приглашаем к просмотру и очень надеемся, что вам понравится! С любовью",9,0.0,0
"Передача ключа курьеру Ранее при активации нового ПВЗ ключ от двери передавался курьеру. Сейчас появились электронные замки, которые повышают безопасность пункта выдачи, о каждом действии с замком вы получаете уведомление. Поэтому теперь больше не нужно передавать ключ курьеру, если вы установили и активировали электронный замок на новом ПВЗ. Обращаем ваше внимание, что действующим партнерам, установившим электронный замок, необходимо забрать свои ключи у перевозчиков. Узнать подробнее о заказе, установке и монтаже электронного замка можно здесь https://point-promo.wb.ru/elock",9,0.0,1
"Правила обращений в чате Для эффективной обработки ваших запросов необходимо предоставлять корректные данные в чат. Составьте обращение, которое будет содержать важную для решения вопроса информацию. Что нужно указать в обращении: ID ПВЗ, видео, фото или скриншот полного экрана без обрезки, ШК товаров, номера тикетов, если актуально для запроса. Просим вас сразу же передавать в чат информацию об ошибках в программе в случае их возникновения. Это поможет нашим специалистам быстро решить возникшую проблему. ошибка",9,0.0,0
"Фирменные пакеты Напоминаем, что согласно пункту 4.2 Приложения 5 к договору оферте Правила оказания услуг необходимо поддерживать наличие фирменных пакетов в ПВЗ. Артикулы для заказа брендированных пакетов: маленький 109108940, средний 16020241, большой 107004643, майка 154611164, 155536321. Для повышения лояльности клиента вы можете выдавать фирменные пакеты бесплатно. Обратите, пожалуйста, внимание, что продавать небрендированные пакеты запрещается. пакеты",9,0.0,0
"Вывески белого цвета  Наша вывеска является важной отличительной чертой всех ПВЗ, она помогает привлечь клиентов и облегчает им поиск самого пункта, поэтому важна её видимость на фасаде любого цвета.   🟣 Для тёмных фасадов были разработаны вывески белого цвета в трёх размерах — они полностью соответствуют требованиям оферты. Брендбук будет обновлён в ближайшее время.   Заказать вывеску белого цвета можно на сайте:  - формат 300 (https://www.wildberries.ru/catalog/182563107/detail.aspx) - формат 400 (https://www.wildberries.ru/catalog/195969521/detail.aspx) - формат 500 (https://www.wildberries.ru/catalog/195969520/detail.aspx)  Напоминаем, что согласно пунку 1.3 Приложения №5 к Оферте (Правила оказания услуг в ПВЗ) вывески должны светиться ежедневно и круглосуточно",9,,0
"Курьерская доставка по клику в СПБ  В январе для всех ПВЗ Москвы и МО мы запустили курьерскую доставку по клику (https://t.me/c/1443287204/2655), а теперь продолжаем развивать данное направление.  Сегодня, 31 января, курьерская доставка по клику была запущена в следующих районах Санкт-Петербурга: - Бугры, Мурино и Новое Девяткино - частично в Выборгском, Калининском, Красногвардейском районах и Парголово  Напоминаем, что выдавать заказ курьеру при доставке по клику нужно как и при обычной курьерской доставке.  Подробную инструкцию по выдаче заказов курьерам можно найти по ссылке https://t.me/c/1443287204/",9,,0
"Тариф за выдачу заказов курьерской доставки по клику  Направление курьерской доставки по клику развивается, поэтому мы подготовили для вас новый тариф за выдачу таких заказов на ПВЗ.  Выплата будет состоять из двух частей:  1) Фиксированная сумма за выдачу заказа — 13 рублей за каждый заказ.  2) Мотивационная часть, которая будет формироваться исходя от количества выданных заказов за расчётный период*. Ознакомиться с мотивационной частью подробнее вы можете на фото.  * Расчётный период 7 дней — с пятницы по пятницу.   Как будет начисляться выплата?  Фиксированная сумма за выдачу заказа будет начисляться на баланс вашего личного кабинета сразу после выдачи.  Мотивационная часть будет начисляться на баланс раз в неделю каждую пятницу за прошлый расчётный период.  Её расчёт будет аннулироваться каждый новый период.   Пример расчёта выплат за выдачу заказов курьерской доставки по клику  Например, со 2 по 9 февраля ПВЗ выдаст 112 заказов:  Фиксированная часть оплачивается после каждого заказа, общая сумма выплат за неделю составит 112 * 13 руб = 1456 руб. Сумма мотивационной часть будет равна 1650 руб. Итого за период со 2 по 9 февраля за выдачу курьерских доставок по клику ПВЗ получит 1456 + 1650 = 3106 руб.  С 10 февраля количество заказов начнёт считаться заново.  Подробную инструкцию по выдаче заказов курьерам можно найти по ссылке https://t.me/c/1443287204/",9,,0
"Выдача заказов Напоминаем Вам о том, что программно оплата и выдача товаров должна осуществляться исключительно в присутствии Клиента. Код для получения заказа может обновиться в любое время суток в целях безопасности. Поэтому в случае возникновения надписи Неверный код при выдаче, необходимо попросить Клиента обновить приложение и предоставить корректный код для получения заказа",10,0.0,0
"ПРИЕМ ТОВАРА: Принимать необходимо все товары поступившие на ПВЗ. Нет ШК, баркода и др. проблема с приемкой товара по ШК пробовать бота, сканирования по баркоду или ждать пока товар упадет в зависшие, чтобы принять его на баланс по появившемся ШК. Виды брака которые можно отметить при приеме товара на баланс ПВЗ описаны в Методичке для менеджеров. ВЫДАЧА ТОВАРА: Отпускать клиента строго после оплаты. Не прошла оплата при выдаче не отдавайте товар. 5 Вариантов решения проблем оплаты не отпуская клиента. Была новость, но еще раз обсудили. Проверка товара под камерами и при менеджере п. 7.8.3 и 7.8.6 правил пользования торговой площадки. При выдаче товара клиенту и в конфликтных ситуациях необходимо ориентироваться на данные правила и пункты. Если клиент не исполняет требования данных правил менеджер вправе отказать в возврате товара. Проверка вскрытие товара в производственной упаковке перед выдачей запрещено. Такие товары нельзя вернуть в продажу после вскрытия заводской упаковки. Данные правила прописаны в правилах торговой площадки. ВОЗВРАТ ТОВАРА ОТ КЛИЕНТА ОТМЕНА: В случае если вы выдали товар клиенту, а он упал в отмену необходимо предоставить видео с экрана монитора, где видно, что в работе все проведено правильно. Изменения способа возврата товара по браку после отказа от него клиентом не будет. Фиксировать отмену по браку необходимо сразу при клиенте если его не обнаружили при приеме товара на баланс ПВЗ для выдачи. Если клиент ошибочно создал проверку товара на возврат по браку возвратного товара, а после отменил ее до рассмотрения, то такой товар можно вернуть. Если ему все таки рассмотрят и отклонят, то вернуть уже не сможет. Возврат крупногабаритного товара: 1. П. 7.2. правил торговой площадки В случае обнаружения в товаре, за исключением крупногабаритных товаров, доставленных до двери курьером на дом явных недостатков в присутствии представителя Вайлдберриз, Покупатель имеет право отказаться от такого товара при получении с соблюдением порядка, предусмотренного пп. 7.8.3 7.8.6 все, что касается проверки товара при менеджере и в ПВЗ. Так же возможность возврата товара необходимо смотреть программно. Более подробно по возврате и выдачи данных товаров можно ознакомиться в Правилах торговой площадки. ОСПАРИВАНИЕ УДЕРЖАНИЙ: Напоминаем: Если вами ошибочно был закрыт тикет на оспаривание зависших ШК, то вернуть такой тикет в работу больше нельзя Рассмотрение тикетов нужно ожидать. Их рассмотрение идет в порядке очереди. РАБОТА С КЛИЕНТОМ: Разговаривайте с клиентом, можете информировать их по правилам. Это и есть работа с клиентом. От нее зависит ваш рейтинг и рейтинг ПВЗ. Все вопросы, связанные с возвратом и списанием денежных средств, изменения статуса возвратного товара, перепутаны ШК при возврате товара и др. необходимо проговаривать или напоминать клиентам, что решить их могут только в Клиентском центре. Обратиться они могут через приложение Профиль Задать вопрос или веб версия Чат на главной странице. В случае сбоя в программе необходимо информировать об этом клиентов и если нет возможности выдачи заказа просить подойти позже. При конфликтных ситуациях возьмите номер телефона клиента чтобы после налаживания системы проинформировать клиента, что все наладилось и он может прийти за заказом",10,0.0,1
"Ошибки при оплате товара Оплата товара может не проходить по ряду причин: 1. Ошибка транзакции банка банк может не пропускать оплату из за выставленных лимитов на карте клиентом, а так же если срок ее действия истек или карта заблокирована 2. Недостаточно средств на карте рекомендуйте клиенту пополнить карту оплаты или сменить основную карту на другую с имеющимися на ней денежными средствами 3. Не привязана карта рекомендуйте клиенту проверить привязаны ли карты в личном кабинете, если нет, то рекомендуйте привязать их заново 4. Неверно заполнен код подтверждения CVC CVV при привязке карты рекомендуйте клиенту отвязать и заново привязать карту 5. Не получилось провести оплату рекомендуйте клиенту оплатить в сво м ЛК товар, а Вы в программе нажимаете Выдать. 6. Оплата этой картой сегодня более не доступна у клиента может стоять суточный лимит списаний и оплат на данной карте. Необходимо рекомендовать клиенту сменить способ оплаты с другой карты. Вам обычно программа да т подсказку, когда появлятся окошко в красной рамке. При данных ошибках можно решить проблему оплаты при клиенте, до его ухода. Если Вам клиент показывает, что у него вс списалось, это не гарантия того, что оплата прошла успешно. Когда Вы убеждены что вс прошло успешно и выдача завершена рекомендуем проверять вкладку Выданы, только тогда отда м товар и отпускаем клиента",10,0.0,0
"ПРИЕМ ТОВАРА: Принимать бракованный товар через кнопку брака. После приемки необходимо отсканировать товар для принятия на ячейку. Прием товара без ШК по Баркоду Прием товара по поврежденному ШК если есть часть цифр ШК через Бота путем сканирования QR кода коробки в которой был привезен товар. Упаковка товар оказалась пуста необходимо все равно принять такой товар через QR кода брака и присвоить ячейку. ВЫДАЧА ТОВАРА: Выдача товара категории Продукты и ТСТ выдается только после полной оплаты товара. Окно с оплатой товара может появляться не всегда. Это может зависеть от оплаты. Если у клиента на карте достаточно денежных средств, то оплата спишется сразу. Если у клиента недостаточно денежных средств, либо запрос платежа в банк идет с задержкой, то появиться окно Списания денежных средств Модалка. ВОЗВРАТ ТОВАРА: Возможность возврата товара при получении до выдачи необходимо смотреть в программе. Если при проверке клиентом был обнаружен брак, который вы не смогли увидеть при приемке, то при возврате товара при получении вам нужно убрать товар с выдачи и отметить брак нажатием кнопки Отметить как брак. При формировании возвратов в возвратную коробку необходимо сверяться с количеством возвратов и то, что проставили в программе. Очень часть пишут что ошиблись и отправили коробку без того или иного товара. Необходимо менеджерам напоминать курьерам, чтобы те, перед тем как заберут коробки с возвратами пропикивали их у себя в системе перед камерами. Закрыть ошибочно созданную возвратную коробку нельзя ни в веб версии Point, ни в приложении. Данную функцию убрали. Будьте внимательны. ОТЧЕТ ЗАВИСШИЕ ШК Комментарий к ШК Нет движения ШК то означает что, скорее всего данный товар не смогли отследить по программе его движения после отказа от него клиентом. Вам необходимо предоставить информацию видео в созданный тикет по оспариванию. Если вы создали тикет по таким товарам, и он еще не рассмотрен или даже его не взяли в работу, то удержание по ним не будет, если прошел срок. ОТЧЕТ ПОДМЕНЫ Оспорить удержание можно в течение 7 дней, предоставив видео доказательства через личный кабинет раздел Зависшие ШК Подмены кнопка Оспорить ШК. Если не оспорить вовремя, либо не ответить на запрос дополнительной информации в течение 72 часов, то тикет закрывается. Если ошибочно Вы сами закрыли тикет вернуть его в работу нельзя. Срок рассмотрения тикетов в порядке очереди. Компания WB Point",10,0.0,1
"ПРИЕМ ТОВАРА: Визуальный брак товара необходимо принимать по QR коду сразу при приеме товара на баланс ПВЗ. Принимать необходимо весь поступивший товар на ПВЗ Принимать товар необходимо как можно быстрее, а так же не ожидать скопления товара, так как клиентам уведомление после сканирования товара на ячейку с вашей стороны приходит сразу. Если при приеме товара нет возможности сканирования ШК товара, то пробуйте принять с помощью бота или по баркоду. ВЫДАЧА ТОВАРА: Выдавать отпускать клиента с товаром без оплаты нельзя. Вскрытие производственной упаковки для просмотра товара только после полной выдачи товара. Если у клиента есть товар, который можно вернуть при получении, но он упакован в производственную упаковку, то вскрывать ее нельзя без полной выдачи. Выдача товаров Продукты и ТСТ только после проведения полной оплаты. У клиентов об этом есть уведомление при оформлении заказа. Окно оплаты может появляться после сканирования QR кода получения не всегда. ВОЗВРАТ ТОВАРА: Ориентироваться на вид брака для возврата товара, необходимо по предоставленной таблице в Методички для менеджеров. Если клиент ошибочно заказал товар из категории невозвратных товаров, например Продукты или ТСТ, то отказаться при получении он не может. В случае заказанных товаров только одной категории Продукты и если клиент не хочет забирать их все, то необходимо снять клиента с выдачи и пусть он ожидает возврат денежных средств после авто отмены по сроку хранения. Несоответствие товара отправляете как обычный возврат, но при этом делаете фото и видео, если придет удержание, то при оспаривании приложите доказательства. Товары, попавшие в отмену, не возвращаются обратно на выдачу. Если клиент не хочет забирать товар сразу его нужно снять с примерки. При проверке такого товара через Поиск ШК статус товара будет: Примерка Снят с примерки. Если при оплате товара у клиента пытаются списать больше сумму, то, скорее всего у него есть долг за неоплату или возврат предыдущих заказов. Клиенту необходимо обратиться в клиентский центр. Возврат крупногабаритного товара из дома возможен, только если товар надлежащего качества. Если клиент принес бракованный товар сколы, царапины и т.д. после просмотра его дома, то возврат только по браку через одобренную заявку. Если товар упал в отмену по сроку хранения, то менеджер не должен вскрывать для проверки брака или несоответствия. ОСПАРИВАНИЕ ЗАВИСШИЕ ШК ПОДМЕНЫ Срок оспаривания Зависших ШК 7 дней. 48 часов до закрытия тикета без ответа, если не предоставлен дополнительный запрос данных. Если товар упал в отмену, и вам пришло удержание со статусом Нет движения ШК, то необходимо оспорить с предоставлением видео доказательства: 1. Принятие товара 2. Выдача клиенту 3. Возврат клиента 4. Формирование возвратной коробки с товаром, отправка на склад. Если товар упал в удержание зависшие ШК со статусом Не поступил на склад, вам нужно проверить в Поиске ШК статус товара, а так же предоставить видео доказательство, если товар действительно был отправлен на склад в возвратной коробке. Если товар упал в отмену по причине не правильного снятия с примерки, то нужно будет для доказательства правильности работы с клиентом на примерке ставить программу записи экрана или камеру на монитор. В этом случае можно будет доказать правильность работы менеджера в программе",10,0.0,1
"Новые пакеты Появились новые пакеты для продажи на ПВЗ клиентам. Напоминаем: При выдаче товаров на ПВЗ в карточке клиента добавлена вкладка для добавления пакета, списание будет с карты клиента. во вкладке при выдаче нажимаете кнопку пакеты далее необходимо выбрать размер и количество выдаваемых пакетов в верхней строке высветится количество выдаваемых пакетов. Запрещено брать наличными деньгами с клиентов за оплату пакета! Разрешается продажа только фирменных Брендированных фиолетовых пакетов",10,0.0,1
"При приеме товара прежде чем отсканировать ШК товара для его помещения на баланс ПВЗ необходимо осмотреть данный товар на наличие посторонних ШК. Принимать товар без баркода и ШК через копирование ШК когда он упадет в зависшие ШК Подробно виды брака которые необходимо отмечать программно прописаны в методичке для менеджеров. Несоответствие товара не отмечается. Необходимо принимать на возврат товар без отметки брака, сохранив фото и видео. После того как данный товар упадет в зависшие ШК вы сможете его оспорить. Отказ от продуктов и товаров категории ТСТ только по браку через одобренную заявку. Если при оплате возникает ошибка Оплата этой картой сегодня более недоступна у клиента может стоять суточный лимит списаний и оплат на данной карте. Необходимо рекомендовать клиенту сменить способ оплаты с другой карты. Консультация клиентов: 1. При выдаче товара клиенту необходимо уведомить его о проверки товара под камерами. 2. Отказ от товаров ТСТ, Продукты и невозвратный товар который не можете снять с выдачи программно только по браку через одобренную заявку. 3. Все товары брак которых обнаружен после полной выдачи или дома возвращаются только после одобренной заявки на брак. 4. Если пришел товар из категории Продукты в ненадлежащем качестве протух, прошел срок годности или плесень, то оформить заявку на проверку нужно на ПВЗ. Клиент ожидает возврат средств и может выбросить товар. 5. При возврате товара после примерки или из дома в течение 14 дней менеджеру необходимо проверить данный заказ перед тем как поместить его в возвраты. Телефонная горячая линия для клиентов не работает. Об этом говорили не раз. На вопросы, связанные с: возвратом денежных средств после отмены или возврата товара изменения статуса товара если перепутаны ШК товара при возврате списаны 2 ды денежные средства за заказ не прошла оплата и др. Необходимо консультировать клиента о необходимости обращения в клиентскую поддержку. Сделать это клиент может через свой личный кабинет. Веб версия: Профиль Вкладка Обращения Создать Обращение Главный экран нижний правый угол иконка Чат Мобильная версия: Профиль Задать вопрос. Ответы на вопросы: Ответы на тикеты если они не взяты в работу в порядке очереди. Не забывайте о правильности предоставления данных для оспаривания. Ознакомиться с ними вы можете в новости по ссылке https://t.me/wbpointlearning/630 Сроки хранения товара меняться не будут. Записи конференции будут выкладываться в портал обучения после его доработки. Если у клиента на одежде нет навесных и вшивных бирок, то принимать товар на возврат нельзя. Без пакета с ШК принимать товар на возврат можно. Такой товар можно найти через добавление товара в возвратную коробку по номеру телефона клиента. Если к вам поступил товар без этикеток одежда и это было замечено при проверке товара перед примерочной, то приняв такой товар на возврат от клиента фиксируйте отсутствие данных этикеток для возможности оспаривания. Необходимо как можно быстрее принимать товар на баланс ПВЗ, чтобы избежать понижения лимитов ШК и загруженности ПВЗ. Товары упавшие в отмену на выдачу не возвращаются. Оплата сразу или при получении товара это привилегия для определенных клиентов. Если вы столкнулись с ситуацией неверного консультирование клиента в клиентской поддержке можно в чат присылать фото или скрин ответа оператора. Данная проблема будет передана для разбирательства",10,0.0,1
